dataset,lmbda,cluster_option,L,convergence_iter,optimum,time,seed,energy_list_file
Bank,1,kmedian,0.0001,5,20883.841261507387,0.7585503999980574,4,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=4.txt
Bank,1,kmedian,0.0001,5,21306.130906077495,0.7745990000003076,5,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=5.txt
Bank,1,kmedian,0.0001,5,21549.97582567162,0.7734601000011025,6,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=6.txt
Bank,1,kmedian,0.0001,5,21943.426441401065,0.7906642000016291,7,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=7.txt
Bank,1,kmedian,0.0001,5,22520.778974809,0.8535038000009081,8,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=8.txt
Bank,1,kmedian,0.0001,6,22135.973136988636,0.8825668999998015,9,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=9.txt
Bank,1,kmedian,0.0001,5,22053.044716012246,0.80669399999897,10,Bank\Lipschitz_energy_list_logs\kmedian__L=0.0001__lmb=1__seed=10.txt
Bank,1,kmedian,0.001,7,22646.7740572317,0.9158432000003813,1,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=1.txt
Bank,1,kmedian,0.001,7,22100.82087759753,0.9499930000019958,2,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=2.txt
Bank,1,kmedian,0.001,7,21454.417568316665,1.0335249000017939,3,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=3.txt
Bank,1,kmedian,0.001,7,20884.05681591356,0.9399876999996195,4,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=4.txt
Bank,1,kmedian,0.001,7,21306.255877587733,0.9685949999984587,5,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=5.txt
Bank,1,kmedian,0.001,7,21550.058173299312,1.067733899999439,6,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=6.txt
Bank,1,kmedian,0.001,7,21943.569862832617,0.9728455000004033,7,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=7.txt
Bank,1,kmedian,0.001,8,22520.940583385658,1.1085055000003194,8,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=8.txt
Bank,1,kmedian,0.001,7,22136.219531843642,0.9876808000008168,9,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=9.txt
Bank,1,kmedian,0.001,7,22053.260381854947,1.2898174000001745,10,Bank\Lipschitz_energy_list_logs\kmedian__L=0.001__lmb=1__seed=10.txt
Bank,1,kmedian,0.01,11,22647.181832920916,1.31391369999983,1,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=1.txt
Bank,1,kmedian,0.01,11,22101.19318077361,1.1913722999997844,2,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=2.txt
Bank,1,kmedian,0.01,12,21454.65275441426,1.1672621999969124,3,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=3.txt
Bank,1,kmedian,0.01,12,20884.34881518897,1.2841722000011941,4,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=4.txt
Bank,1,kmedian,0.01,12,21306.61050717231,1.2598786999988079,5,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=5.txt
Bank,1,kmedian,0.01,12,21550.393239907276,1.172933699999703,6,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=6.txt
Bank,1,kmedian,0.01,12,21943.928004730446,1.3081880999998248,7,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=7.txt
Bank,1,kmedian,0.01,12,22521.354608200305,1.230529000000388,8,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=8.txt
Bank,1,kmedian,0.01,12,22136.549239612494,1.3347404999985883,9,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=9.txt
Bank,1,kmedian,0.01,11,22053.652890878468,1.1118334000020695,10,Bank\Lipschitz_energy_list_logs\kmedian__L=0.01__lmb=1__seed=10.txt
Bank,1,kmedian,0.1,24,22648.419801412518,1.9768334999971557,1,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=1.txt
Bank,1,kmedian,0.1,23,22102.405977631937,1.884234799999831,2,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=2.txt
Bank,1,kmedian,0.1,24,21456.113652981625,2.0707866000011563,3,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=3.txt
Bank,1,kmedian,0.1,24,20885.744653073165,1.9938653999997769,4,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=4.txt
Bank,1,kmedian,0.1,24,21308.005951255673,1.9598112999992736,5,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=5.txt
Bank,1,kmedian,0.1,24,21551.88774419718,2.0227615000003425,6,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=6.txt
Bank,1,kmedian,0.1,24,21945.3521404682,1.9597873999991862,7,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=7.txt
Bank,1,kmedian,0.1,25,22522.769223533036,2.067153200001485,8,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=8.txt
Bank,1,kmedian,0.1,25,22137.94984334702,1.982412999997905,9,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=9.txt
Bank,1,kmedian,0.1,23,22054.931237678175,1.8598023999984434,10,Bank\Lipschitz_energy_list_logs\kmedian__L=0.1__lmb=1__seed=10.txt
Bank,1,kmedian,1.0,90,22656.27125945119,5.712059500001487,1,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=1.txt
Bank,1,kmedian,1.0,85,22109.737957470512,5.322729600000457,2,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=2.txt
Bank,1,kmedian,1.0,92,21463.702322123343,4.6609896,3,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=3.txt
Bank,1,kmedian,1.0,92,20893.189697626804,4.5119351000000005,4,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=4.txt
Bank,1,kmedian,1.0,92,21315.51190576842,4.4677047000000005,5,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=5.txt
Bank,1,kmedian,1.0,92,21559.481539258824,4.676224799999998,6,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=6.txt
Bank,1,kmedian,1.0,93,21952.8897943095,4.707420499999998,7,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=7.txt
Bank,1,kmedian,1.0,95,22530.89418445374,4.708518599999998,8,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=8.txt
Bank,1,kmedian,1.0,96,22146.06585578817,4.520585799999999,9,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=9.txt
Bank,1,kmedian,1.0,86,22062.37940267779,4.231667399999999,10,Bank\Lipschitz_energy_list_logs\kmedian__L=1.0__lmb=1__seed=10.txt
Bank,1,kmedian,2.0,142,22662.152629547043,6.511644000000004,1,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=1.txt
Bank,1,kmedian,2.0,135,22115.001032013784,6.218496799999997,2,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=2.txt
Bank,1,kmedian,2.0,146,21469.248000402695,6.799238099999997,3,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=3.txt
Bank,1,kmedian,2.0,145,20898.792311659727,6.7960027000000025,4,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=4.txt
Bank,1,kmedian,2.0,146,21321.019506463294,6.877864200000005,5,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=5.txt
Bank,1,kmedian,2.0,144,21565.307870487086,6.768654999999995,6,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=6.txt
Bank,1,kmedian,2.0,146,21958.8233277795,6.8385722000000015,7,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=7.txt
Bank,1,kmedian,2.0,149,22537.134886738382,7.01241499999999,8,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=8.txt
Bank,1,kmedian,2.0,151,22152.243856567147,7.182789800000009,9,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=9.txt
Bank,1,kmedian,2.0,136,22067.78290313285,6.434552099999991,10,Bank\Lipschitz_energy_list_logs\kmedian__L=2.0__lmb=1__seed=10.txt
Bank,1,kmeans,1e-05,6,14198.613041836736,0.5354257000000047,1,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=1.txt
Bank,1,kmeans,1e-05,7,13449.365820159932,0.5975274999999982,2,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=2.txt
Bank,1,kmeans,1e-05,4,13002.487240292667,0.4532430000000005,3,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=3.txt
Bank,1,kmeans,1e-05,4,12202.610599198437,0.43021359999998765,4,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=4.txt
Bank,1,kmeans,1e-05,6,12868.84399758248,0.5463361999999989,5,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=5.txt
Bank,1,kmeans,1e-05,3,12846.264418680203,0.36470620000000054,6,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=6.txt
Bank,1,kmeans,1e-05,4,13610.300221533233,0.43367059999999924,7,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=7.txt
Bank,1,kmeans,1e-05,4,14041.548125493653,0.4362199999999916,8,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=8.txt
Bank,1,kmeans,1e-05,4,13927.019938634237,0.42746290000000897,9,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=9.txt
Bank,1,kmeans,1e-05,5,13519.193425761057,0.482979499999999,10,Bank\Lipschitz_energy_list_logs\kmeans__L=1e-05__lmb=1__seed=10.txt
Bank,1,kmeans,0.0001,5,14198.721436111377,0.5174243000000018,1,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=1.txt
Bank,1,kmeans,0.0001,7,13449.390837054583,0.6087741999999992,2,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=2.txt
Bank,1,kmeans,0.0001,5,13002.545438548968,0.5103376999999938,3,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=3.txt
Bank,1,kmeans,0.0001,5,12202.656729397338,0.5442317999999915,4,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=4.txt
Bank,1,kmeans,0.0001,6,12868.935100980552,0.5645073999999966,5,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=5.txt
Bank,1,kmeans,0.0001,5,12846.04080576162,0.4917773999999895,6,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=6.txt
Bank,1,kmeans,0.0001,5,13610.346520149162,0.4882848000000024,7,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=7.txt
Bank,1,kmeans,0.0001,5,14041.601313669791,0.5266301999999996,8,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=8.txt
Bank,1,kmeans,0.0001,5,13927.128796791061,0.500533400000009,9,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=9.txt
Bank,1,kmeans,0.0001,9,13519.192686534156,0.773559199999994,10,Bank\Lipschitz_energy_list_logs\kmeans__L=0.0001__lmb=1__seed=10.txt
Bank,1,kmeans,0.001,7,14198.807770404685,0.621822899999998,1,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=1.txt
Bank,1,kmeans,0.001,7,13449.536480628858,0.628456799999995,2,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=2.txt
Bank,1,kmeans,0.001,8,13002.637040046147,0.682481199999998,3,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=3.txt
Bank,1,kmeans,0.001,8,12202.749478913944,0.7085309999999936,4,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=4.txt
Bank,1,kmeans,0.001,7,12869.022911449338,0.625063499999996,5,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=5.txt
Bank,1,kmeans,0.001,7,12846.140526131996,0.6408457999999939,6,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=6.txt
Bank,1,kmeans,0.001,7,13610.496350120748,0.6426902000000041,7,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=7.txt
Bank,1,kmeans,0.001,8,14041.72238810947,0.6810724999999991,8,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=8.txt
Bank,1,kmeans,0.001,8,13927.167806013947,0.6827566999999988,9,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=9.txt
Bank,1,kmeans,0.001,7,13519.375688279595,0.6175341999999944,10,Bank\Lipschitz_energy_list_logs\kmeans__L=0.001__lmb=1__seed=10.txt
Bank,1,kmeans,0.01,12,14198.99590663631,0.8013351999999969,1,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=1.txt
Bank,1,kmeans,0.01,12,13449.709157833604,0.8190021999999999,2,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=2.txt
Bank,1,kmeans,0.01,12,13002.891335003556,0.7867111999999992,3,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=3.txt
Bank,1,kmeans,0.01,13,12202.984007505185,0.8558123999999907,4,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=4.txt
Bank,1,kmeans,0.01,13,12869.230857441553,0.8573954000000015,5,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=5.txt
Bank,1,kmeans,0.01,12,12846.387226441537,0.790452700000003,6,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=6.txt
Bank,1,kmeans,0.01,12,13610.740190454278,0.8217846000000151,7,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=7.txt
Bank,1,kmeans,0.01,13,14041.905901303768,0.8963605000000143,8,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=8.txt
Bank,1,kmeans,0.01,13,13927.417086347225,0.8674798000000123,9,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=9.txt
Bank,1,kmeans,0.01,12,13519.545167596849,0.8038792000000115,10,Bank\Lipschitz_energy_list_logs\kmeans__L=0.01__lmb=1__seed=10.txt
Bank,1,kmeans,0.1,25,14199.864589140947,1.4092849000000172,1,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=1.txt
Bank,1,kmeans,0.1,24,13450.584100510197,1.3725865000000113,2,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=2.txt
Bank,1,kmeans,0.1,26,13003.735135104054,1.4888223000000096,3,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=3.txt
Bank,1,kmeans,0.1,27,12203.90140737574,1.5218090999999845,4,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=4.txt
Bank,1,kmeans,0.1,26,12870.151701971354,1.5152258999999901,5,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=5.txt
Bank,1,kmeans,0.1,26,12847.229942532509,1.5024946999999997,6,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=6.txt
Bank,1,kmeans,0.1,26,13611.61531129167,1.4945318000000043,7,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=7.txt
Bank,1,kmeans,0.1,26,14042.913354184398,1.5353993999999886,8,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=8.txt
Bank,1,kmeans,0.1,27,13928.414067208076,1.590302400000013,9,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=9.txt
Bank,1,kmeans,0.1,24,13520.455820192119,1.371596100000005,10,Bank\Lipschitz_energy_list_logs\kmeans__L=0.1__lmb=1__seed=10.txt
Bank,1,kmeans,1.0,94,14205.019188947352,4.745838099999986,1,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=1.txt
Bank,1,kmeans,1.0,91,13455.212248419595,4.598217699999992,2,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=2.txt
Bank,1,kmeans,1.0,99,13008.750182609618,5.005342600000006,3,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=3.txt
Bank,1,kmeans,1.0,106,12208.865431748227,5.615563399999985,4,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=4.txt
Bank,1,kmeans,1.0,101,12875.13802689817,5.397151699999995,5,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=5.txt
Bank,1,kmeans,1.0,99,12852.187610829715,5.276214100000004,6,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=6.txt
Bank,1,kmeans,1.0,98,13616.756429195135,5.223021099999983,7,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=7.txt
Bank,1,kmeans,1.0,99,14048.305989103195,5.273271600000015,8,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=8.txt
Bank,1,kmeans,1.0,105,13933.944400955306,5.572220899999991,9,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=9.txt
Bank,1,kmeans,1.0,91,13525.261923941645,4.837328100000008,10,Bank\Lipschitz_energy_list_logs\kmeans__L=1.0__lmb=1__seed=10.txt
Bank,1,kmeans,2.0,148,14208.899284771958,7.689126200000004,1,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=1.txt
Bank,1,kmeans,2.0,143,13458.756768691375,7.456182800000022,2,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=2.txt
Bank,1,kmeans,2.0,156,13012.487424513496,8.086889000000014,3,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=3.txt
Bank,1,kmeans,2.0,166,12212.72363656307,8.655601599999983,4,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=4.txt
Bank,1,kmeans,2.0,159,12878.924870623663,8.299736300000006,5,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=5.txt
Bank,1,kmeans,2.0,155,12855.944024483624,8.149805299999997,6,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=6.txt
Bank,1,kmeans,2.0,154,13620.64313002087,8.050480499999992,7,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=7.txt
Bank,1,kmeans,2.0,156,14052.317436177766,8.184880399999969,8,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=8.txt
Bank,1,kmeans,2.0,165,13938.189744395751,8.615099399999963,9,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=9.txt
Bank,1,kmeans,2.0,143,13528.84820608108,7.5237472000000025,10,Bank\Lipschitz_energy_list_logs\kmeans__L=2.0__lmb=1__seed=10.txt
Bank,1,ncut,1e-05,6,0.0,0.7033230999999773,1,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=1.txt
Bank,1,ncut,1e-05,6,-7678547002.064369,0.6614531999999826,2,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=2.txt
Bank,1,ncut,1e-05,72,-9.236282961378938,4.110343700000044,3,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=3.txt
Bank,1,ncut,1e-05,41,-9.194961478336387,2.4640143999999964,4,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=4.txt
Bank,1,ncut,1e-05,7,-3.2552939573801585e+18,0.716679900000031,5,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=5.txt
Bank,1,ncut,1e-05,6,0.0,0.6555094000000281,6,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=6.txt
Bank,1,ncut,1e-05,10000,-0.6401714516344483,513.7925429,7,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=7.txt
Bank,1,ncut,1e-05,7,-3.2552939573801585e+18,0.7112727999999606,8,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=8.txt
Bank,1,ncut,1e-05,160,-9.273943618845731,8.54640029999996,9,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=9.txt
Bank,1,ncut,1e-05,6,-3.255293957380158e+18,0.6405200000000377,10,Bank\Lipschitz_energy_list_logs\ncut__L=1e-05__lmb=1__seed=10.txt
Bank,1,ncut,0.0001,112,-9.263513482644882,6.102327500000001,1,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=1.txt
Bank,1,ncut,0.0001,7,-42813391.243204,0.660091800000032,2,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=2.txt
Bank,1,ncut,0.0001,105,-9.238685864948753,5.419483300000024,3,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=3.txt
Bank,1,ncut,0.0001,108,-9.216292171251794,5.557551500000045,4,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=4.txt
Bank,1,ncut,0.0001,119,-9.221082445865363,6.057711799999993,5,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=5.txt
Bank,1,ncut,0.0001,127,-9.23112046850194,6.484994000000029,6,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=6.txt
Bank,1,ncut,0.0001,107,-9.310297992380303,5.48170099999993,7,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=7.txt
Bank,1,ncut,0.0001,127,-9.200890864964963,6.484954600000037,8,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=8.txt
Bank,1,ncut,0.0001,130,-9.270097615487721,6.613897399999928,9,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=9.txt
Bank,1,ncut,0.0001,6,0.0,0.6297300999999607,10,Bank\Lipschitz_energy_list_logs\ncut__L=0.0001__lmb=1__seed=10.txt
Bank,1,ncut,0.001,186,-9.261116145056368,9.074912399999903,1,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=1.txt
Bank,1,ncut,0.001,193,-9.198133674219482,9.41084699999999,2,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=2.txt
Bank,1,ncut,0.001,194,-9.236136856791143,9.465047800000093,3,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=3.txt
Bank,1,ncut,0.001,188,-9.215446589997502,9.233106099999986,4,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=4.txt
Bank,1,ncut,0.001,189,-9.21971912815765,9.271120499999938,5,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=5.txt
Bank,1,ncut,0.001,189,-9.23076858624013,9.256023899999946,6,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=6.txt
Bank,1,ncut,0.001,193,-9.307872575082888,9.560073299999999,7,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=7.txt
Bank,1,ncut,0.001,181,-9.20063918792335,8.940417799999977,8,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=8.txt
Bank,1,ncut,0.001,185,-9.269584053185287,9.108514999999898,9,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=9.txt
Bank,1,ncut,0.001,190,-9.265756987494319,9.514136300000018,10,Bank\Lipschitz_energy_list_logs\ncut__L=0.001__lmb=1__seed=10.txt
Bank,1,ncut,0.01,463,-9.26133512269116,21.297028700000055,1,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=1.txt
Bank,1,ncut,0.01,444,-9.195458694910418,20.557788399999936,2,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=2.txt
Bank,1,ncut,0.01,457,-9.234067703570318,21.545154499999967,3,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=3.txt
Bank,1,ncut,0.01,429,-9.219620208276229,20.503577999999948,4,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=4.txt
Bank,1,ncut,0.01,456,-9.217674983979702,21.00409939999986,5,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=5.txt
Bank,1,ncut,0.01,464,-9.229459804138035,21.825867199999948,6,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=6.txt
Bank,1,ncut,0.01,456,-9.306112176429064,21.066328500000054,7,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=7.txt
Bank,1,ncut,0.01,448,-9.196531287706918,20.521678399999928,8,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=8.txt
Bank,1,ncut,0.01,439,-9.270082273943682,20.43482700000004,9,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=9.txt
Bank,1,ncut,0.01,455,-9.264769307421183,21.120418299999983,10,Bank\Lipschitz_energy_list_logs\ncut__L=0.01__lmb=1__seed=10.txt
Bank,1,ncut,0.1,2622,-9.208818861060623,129.68795940000018,1,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=1.txt
Bank,1,ncut,0.1,2575,-9.149360972651378,129.02500950000012,2,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=2.txt
Bank,1,ncut,0.1,2574,-9.18328278062862,128.95776669999987,3,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=3.txt
Bank,1,ncut,0.1,2575,-9.178139664357646,131.86934240000005,4,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=4.txt
Bank,1,ncut,0.1,2593,-9.16825845665322,130.92319769999995,5,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=5.txt
Bank,1,ncut,0.1,2572,-9.176612498941374,129.7508502999999,6,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=6.txt
Bank,1,ncut,0.1,2580,-9.255021485603471,131.17235579999988,7,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=7.txt
Bank,1,ncut,0.1,2554,-9.149379517032564,130.2219540000001,8,Bank\Lipschitz_energy_list_logs\ncut__L=0.1__lmb=1__seed=8.txt
